psa_iter,duration,dose,comp,mean_fm
267,8,300,0.0,0.7616117045360525
267,8,300,0.25,0.5614639246952371
267,8,300,0.5,0.37806029857250917
267,8,300,0.75,0.19351032046731104
267,8,375,0.0,0.9166436599100871
267,8,375,0.25,0.6977306205802589
267,8,375,0.5,0.4581953435662547
267,8,375,0.75,0.2307511738362297
267,8,450,0.0,1.082352934280232
267,8,450,0.25,0.7920302784493722
267,8,450,0.5,0.5441485613963285
267,8,450,0.75,0.2621464986709436
267,12,0,0.0,0.0
267,12,0,0.25,0.0
267,12,0,0.5,0.0
267,12,0,0.75,0.0
267,12,75,0.0,0.29947359296452125
267,12,75,0.25,0.22211586502348302
267,12,75,0.5,0.15167207398494753
267,12,75,0.75,0.0748817640925409
267,12,150,0.0,0.5956321168983484
267,12,150,0.25,0.4498888119601593
267,12,150,0.5,0.3010087455196053
267,12,150,0.75,0.14790073935512232
267,12,225,0.0,0.875897427335214
267,12,225,0.25,0.6603938049386556
267,12,225,0.5,0.4402059780615622
267,12,225,0.75,0.2255001888456783
267,12,300,0.0,1.133329934656767
267,12,300,0.25,0.8520189741399895
267,12,300,0.5,0.5645963967229761
267,12,300,0.75,0.28117107737913455
267,12,375,0.0,1.3870618617771524
267,12,375,0.25,1.04784515530517
267,12,375,0.5,0.694913441161141
267,12,375,0.75,0.3547319674967325
267,12,450,0.0,1.6117252525275776
267,12,450,0.25,1.212115154078405
267,12,450,0.5,0.8154265990168692
267,12,450,0.75,0.4085360439675552
267,16,0,0.0,0.0
267,16,0,0.25,0.0
267,16,0,0.5,0.0
267,16,0,0.75,0.0
267,16,75,0.0,0.39893219553869447
267,16,75,0.25,0.2946636807979994
267,16,75,0.5,0.19623282143484205
267,16,75,0.75,0.09881012385545035
267,16,150,0.0,0.8015557280391108
267,16,150,0.25,0.6016438565831758
267,16,150,0.5,0.39986427416751397
267,16,150,0.75,0.20118879221608177
267,16,225,0.0,1.1643880524035737
267,16,225,0.25,0.8786467397357421
267,16,225,0.5,0.584564631397405
267,16,225,0.75,0.2895712905545547
267,16,300,0.0,1.5195652507317747
267,16,300,0.25,1.1383189487886147
267,16,300,0.5,0.7575294435191948
267,16,300,0.75,0.3745258108386574
267,16,375,0.0,1.8310651775557718
267,16,375,0.25,1.3587639251259056
267,16,375,0.5,0.9192747822688696
267,16,375,0.75,0.4607949832654431
267,16,450,0.0,2.175412921252012
267,16,450,0.25,1.6523798346627905
267,16,450,0.5,1.0774293294539108
267,16,450,0.75,0.5441164867535575
267,24,0,0.0,0.0
267,24,0,0.25,0.0
267,24,0,0.5,0.0
267,24,0,0.75,0.0
267,24,75,0.0,0.5997122695695577
267,24,75,0.25,0.4531684498605748
267,24,75,0.5,0.2929529463131116
267,24,75,0.75,0.1477731916403019
267,24,150,0.0,1.1939485161865568
267,24,150,0.25,0.9028225442060038
267,24,150,0.5,0.6015236510812668
267,24,150,0.75,0.29984334664504436
267,24,225,0.0,1.74107649204355
267,24,225,0.25,1.3368675526801226
267,24,225,0.5,0.8838255043612012
267,24,225,0.75,0.43297732438593983
267,24,300,0.0,2.268776589640447
267,24,300,0.25,1.6941195644306575
267,24,300,0.5,1.1201231729307588
267,24,300,0.75,0.5727216265312052
267,24,375,0.0,2.772415249352068
267,24,375,0.25,2.071141109705036
267,24,375,0.5,1.3865029390597747
267,24,375,0.75,0.7079758930265797
267,24,450,0.0,3.217156625053043
267,24,450,0.25,2.4088696741829274
267,24,450,0.5,1.6443916082070336
267,24,450,0.75,0.800313693852355
268,8,0,0.0,0.0
268,8,0,0.25,0.0
268,8,0,0.5,0.0
268,8,0,0.75,0.0
268,8,75,0.0,0.18207272296558302
268,8,75,0.25,0.136569071550363
268,8,75,0.5,0.08867131743177324
268,8,75,0.75,0.04504055165216231
268,8,150,0.0,0.35952592152955365
268,8,150,0.25,0.27493411020408154
268,8,150,0.5,0.18307188434459767
268,8,150,0.75,0.08906242768097668
268,8,225,0.0,0.5302915986537573
268,8,225,0.25,0.39488816629314005
268,8,225,0.5,0.26088308458918963
268,8,225,0.75,0.1312859407586229
268,8,300,0.0,0.6807129661252064
268,8,300,0.25,0.5168705554728603
268,8,300,0.5,0.3452551701248364
268,8,300,0.75,0.1767516703351191
268,8,375,0.0,0.8372512710811432
268,8,375,0.25,0.627358047435182
268,8,375,0.5,0.4232402006358781
268,8,375,0.75,0.2088944616184192
268,8,450,0.0,0.9837884472027396
268,8,450,0.25,0.7438421349087607
268,8,450,0.5,0.48713982582946413
268,8,450,0.75,0.23969164572886548
268,12,0,0.0,0.0
268,12,0,0.25,0.0
268,12,0,0.5,0.0
268,12,0,0.75,0.0
268,12,75,0.0,0.2711916509225855
268,12,75,0.25,0.20118390101912345
268,12,75,0.5,0.13731216365807852
268,12,75,0.75,0.0670436069077053
268,12,150,0.0,0.5366421710485884
268,12,150,0.25,0.40189075884829584
268,12,150,0.5,0.2666296443076901
268,12,150,0.75,0.1361831238819032
268,12,225,0.0,0.7957870111031898
268,12,225,0.25,0.5915122578655525
268,12,225,0.5,0.3943664537309404
268,12,225,0.75,0.20401271397661092
268,12,300,0.0,1.032282681357646
268,12,300,0.25,0.7765650860797578
268,12,300,0.5,0.5100533397679865
268,12,300,0.75,0.25056354936278374
268,12,375,0.0,1.2489843177844067
268,12,375,0.25,0.9317933664322887
268,12,375,0.5,0.6321679765399029
268,12,375,0.75,0.31968515714681733
268,12,450,0.0,1.4638451555390748
268,12,450,0.25,1.0879583285524597
268,12,450,0.5,0.7359045518455349
268,12,450,0.75,0.3754848121314484
268,16,0,0.0,0.0
268,16,0,0.25,0.0
268,16,0,0.5,0.0
268,16,0,0.75,0.0
268,16,75,0.0,0.3632206528876069
268,16,75,0.25,0.26952886371849993
268,16,75,0.5,0.1792345749943788
268,16,75,0.75,0.09278297730209648
268,16,150,0.0,0.7207548346185497
268,16,150,0.25,0.5419926411911355
268,16,150,0.5,0.3580212311336426
268,16,150,0.75,0.18394538939746666
268,16,225,0.0,1.0568660756390447
268,16,225,0.25,0.7930906405844498
268,16,225,0.5,0.5347551001243933
268,16,225,0.75,0.26673124354937633
268,16,300,0.0,1.3819359988453035
268,16,300,0.25,1.034966472467157
268,16,300,0.5,0.6923079285185294
268,16,300,0.75,0.3415838086528089
268,16,375,0.0,1.6717072473370451
268,16,375,0.25,1.2629513573392857
268,16,375,0.5,0.8383709534570899
268,16,375,0.75,0.4155127892045463
268,16,450,0.0,1.9893758825067867
268,16,450,0.25,1.469083666168357
268,16,450,0.5,0.9749958872370972
268,16,450,0.75,0.47984650268947165
268,24,0,0.0,0.0
268,24,0,0.25,0.0
268,24,0,0.5,0.0
268,24,0,0.75,0.0
268,24,75,0.0,0.5373613117404541
268,24,75,0.25,0.4019350096593706
268,24,75,0.5,0.2690940874584308
268,24,75,0.75,0.13556868136554523
268,24,150,0.0,1.0871119695963352
268,24,150,0.25,0.8073275943922967
268,24,150,0.5,0.5482208312213156
268,24,150,0.75,0.26311373632743257
268,24,225,0.0,1.5988501935011394
268,24,225,0.25,1.1809816034381297
268,24,225,0.5,0.7946260479240869
268,24,225,0.75,0.3860817408561894
268,24,300,0.0,2.0845974094656565
268,24,300,0.25,1.5258017531537895
268,24,300,0.5,1.028640437559748
268,24,300,0.75,0.5194414867643977
268,24,375,0.0,2.5337438900956086
268,24,375,0.25,1.8958743548967085
268,24,375,0.5,1.280782020746159
268,24,375,0.75,0.6230481671323692
268,24,450,0.0,2.930671735033259
268,24,450,0.25,2.2250493290501194
268,24,450,0.5,1.4745691434674366
268,24,450,0.75,0.7266846424894063
269,8,0,0.0,0.0
269,8,0,0.25,0.0
269,8,0,0.5,0.0
269,8,0,0.75,0.0
269,8,75,0.0,0.23540632805331071
269,8,75,0.25,0.17419908474919463
269,8,75,0.5,0.11762377841340863
269,8,75,0.75,0.05789677270561856
269,8,150,0.0,0.46967371158742444
269,8,150,0.25,0.3477330714162403
269,8,150,0.5,0.23475469376504465
269,8,150,0.75,0.11759864183908794
269,8,225,0.0,0.6859249591721175
269,8,225,0.25,0.5152442626854034
269,8,225,0.5,0.3485714895153999
269,8,225,0.75,0.17196189974219594
269,8,300,0.0,0.9025435519270396
269,8,300,0.25,0.6791463049397105
269,8,300,0.5,0.45151401397433094
269,8,300,0.75,0.23875379950945913
269,8,375,0.0,1.102562579402852
269,8,375,0.25,0.8286481317078426
269,8,375,0.5,0.554973243383324
269,8,375,0.75,0.28240463189470527
269,8,450,0.0,1.2994073176669925
269,8,450,0.25,0.982913136648325
269,8,450,0.5,0.6540049097751975
269,8,450,0.75,0.3230544680114005
269,12,0,0.0,0.0
269,12,0,0.25,0.0
269,12,0,0.5,0.0
269,12,0,0.75,0.0
269,12,75,0.0,0.347848335999118
269,12,75,0.25,0.2623294545662102
269,12,75,0.5,0.17331210823365917
269,12,75,0.75,0.09088771525797115
269,12,150,0.0,0.705540832282383
269,12,150,0.25,0.520888388921885
269,12,150,0.5,0.3589978586901691
269,12,150,0.75,0.1755189543743709
269,12,225,0.0,1.0459742046383267
269,12,225,0.25,0.7778751036704847
269,12,225,0.5,0.5157039756182503
269,12,225,0.75,0.25885222457188073
269,12,300,0.0,1.3528368365937542
269,12,300,0.25,1.0135913004121107
269,12,300,0.5,0.6757551633336304
269,12,300,0.75,0.3411747276200703
269,12,375,0.0,1.6615666635549045
269,12,375,0.25,1.2287678214169115
269,12,375,0.5,0.8351194287006701
269,12,375,0.75,0.4172512878604367
269,12,450,0.0,1.9340531878972773
269,12,450,0.25,1.4735659515708714
269,12,450,0.5,0.9714719513873568
269,12,450,0.75,0.5007521646318857
269,16,0,0.0,0.0
269,16,0,0.25,0.0
269,16,0,0.5,0.0
269,16,0,0.75,0.0
269,16,75,0.0,0.46932317177029254
269,16,75,0.25,0.3460550354577982
269,16,75,0.5,0.23418592080938014
269,16,75,0.75,0.11482934001401324
269,16,150,0.0,0.9383509313730899
269,16,150,0.25,0.6991178040873525
269,16,150,0.5,0.4628720671172638
269,16,150,0.75,0.229169151389215
269,16,225,0.0,1.3781582555203242
269,16,225,0.25,1.0326487162621283
269,16,225,0.5,0.6938785304141158
269,16,225,0.75,0.3612056728032986
269,16,300,0.0,1.8099350028983259
269,16,300,0.25,1.3742519956785106
269,16,300,0.5,0.906728660037186
269,16,300,0.75,0.4385569647961449
269,16,375,0.0,2.2025144558855656
269,16,375,0.25,1.6726912144834098
269,16,375,0.5,1.1114477402066734
269,16,375,0.75,0.5532935871132313
269,16,450,0.0,2.604656702956729
269,16,450,0.25,1.934654131866751
269,16,450,0.5,1.2910701854532745
269,16,450,0.75,0.6536967026542368
269,24,0,0.0,0.0
269,24,0,0.25,0.0
269,24,0,0.5,0.0
269,24,0,0.75,0.0
269,24,75,0.0,0.699680653864025
269,24,75,0.25,0.5297958209113339
269,24,75,0.5,0.35335258313515383
269,24,75,0.75,0.17594681173386245
269,24,150,0.0,1.4033459971428297
269,24,150,0.25,1.0525946859404502
269,24,150,0.5,0.7048029588088802
269,24,150,0.75,0.3452483070670204
269,24,225,0.0,2.064730478658543
269,24,225,0.25,1.547418887298505
269,24,225,0.5,1.0495936661810765
269,24,225,0.75,0.5201793263897094
269,24,300,0.0,2.7082166244746944
269,24,300,0.25,2.041510391210615
269,24,300,0.5,1.3701146642147686
269,24,300,0.75,0.6839295755111074
269,24,375,0.0,3.3301153948928213
269,24,375,0.25,2.477927834378418
269,24,375,0.5,1.6486775128688496
269,24,375,0.75,0.8162946136507874
269,24,450,0.0,3.937729712566023
269,24,450,0.25,2.927185916643361
269,24,450,0.5,1.9089398558515314
269,24,450,0.75,0.9952888055637535
270,8,0,0.0,0.0
270,8,0,0.25,0.0
270,8,0,0.5,0.0
270,8,0,0.75,0.0
270,8,75,0.0,0.24700752626679848
270,8,75,0.25,0.18706371239169484
270,8,75,0.5,0.12336126824036359
270,8,75,0.75,0.06249459359301021
270,8,150,0.0,0.5024157244719426
270,8,150,0.25,0.37527477044773216
270,8,150,0.5,0.24415042751884095
270,8,150,0.75,0.12612208646311054
270,8,225,0.0,0.7223075561181852
270,8,225,0.25,0.542726561096391
270,8,225,0.5,0.3652931078733586
270,8,225,0.75,0.18737048010148136
270,8,300,0.0,0.9371055106209112
270,8,300,0.25,0.7072121519084926
270,8,300,0.5,0.4732470235163437
270,8,300,0.75,0.23242592099571102
270,8,375,0.0,1.132151683698622
270,8,375,0.25,0.8574855117737736
270,8,375,0.5,0.5798009167359759
270,8,375,0.75,0.28593203959241775
270,8,450,0.0,1.315558369532311
270,8,450,0.25,1.0019727645922432
270,8,450,0.5,0.6636343607232936
270,8,450,0.75,0.3307304419571602
270,12,0,0.0,0.0
270,12,0,0.25,0.0
270,12,0,0.5,0.0
270,12,0,0.75,0.0
270,12,75,0.0,0.37316003127456665
270,12,75,0.25,0.28050960970125177
270,12,75,0.5,0.18791153564261465
270,12,75,0.75,0.09360336277708636
270,12,150,0.0,0.740236359769386
270,12,150,0.25,0.5702747736123126
270,12,150,0.5,0.3655347548621498
270,12,150,0.75,0.19054731865452498
270,12,225,0.0,1.0790732987354095
270,12,225,0.25,0.8187810001811678
270,12,225,0.5,0.5515429966308059
270,12,225,0.75,0.27781691632940375
270,12,300,0.0,1.4136394544123332
270,12,300,0.25,1.0553602088923577
270,12,300,0.5,0.7027800538550849
270,12,300,0.75,0.353734185996908
270,12,375,0.0,1.7048196834235176
270,12,375,0.25,1.2760231780942477
270,12,375,0.5,0.8461876579715325
270,12,375,0.75,0.42690362524962416
270,12,450,0.0,1.98046115404054
270,12,450,0.25,1.4783753621118643
270,12,450,0.5,1.006151747291444
270,12,450,0.75,0.4861809204273834
270,16,0,0.0,0.0
270,16,0,0.25,0.0
270,16,0,0.5,0.0
270,16,0,0.75,0.0
270,16,75,0.0,0.5001027915837143
270,16,75,0.25,0.37365115616349787
270,16,75,0.5,0.2477786793820222
270,16,75,0.75,0.12468973994298904
270,16,150,0.0,0.9945905125533505
270,16,150,0.25,0.7484164984092913
270,16,150,0.5,0.49610648446037736
270,16,150,0.75,0.24944201950856293
270,16,225,0.0,1.4479777130061926
270,16,225,0.25,1.086558279005651
270,16,225,0.5,0.7266657281612661
270,16,225,0.75,0.3668937392009997
270,16,300,0.0,1.883087343979033
270,16,300,0.25,1.420240693289439
270,16,300,0.5,0.9327112699408974
270,16,300,0.75,0.47628429782003334
270,16,375,0.0,2.2786746915490292
270,16,375,0.25,1.7197092979255708
270,16,375,0.5,1.1319462089240606
270,16,375,0.75,0.5582729617978223
270,16,450,0.0,2.6445979349730178
270,16,450,0.25,1.9978149354558459
270,16,450,0.5,1.32804581514173
270,16,450,0.75,0.6522284046824971
270,24,0,0.0,0.0
270,24,0,0.25,0.0
270,24,0,0.5,0.0
270,24,0,0.75,0.0
270,24,75,0.0,0.7491013715827034
270,24,75,0.25,0.5622545289834008
270,24,75,0.5,0.3678811759868778
270,24,75,0.75,0.18521525078212028
270,24,150,0.0,1.4890878202726272
270,24,150,0.25,1.1331123777725538
270,24,150,0.5,0.7378227864459098
270,24,150,0.75,0.37992102003486194
270,24,225,0.0,2.173772846511286
270,24,225,0.25,1.6347262070732416
270,24,225,0.5,1.0698736646835374
270,24,225,0.75,0.5417164991559278
270,24,300,0.0,2.8047920727277953
270,24,300,0.25,2.108071717194294
270,24,300,0.5,1.3820709616690774
270,24,300,0.75,0.6882864271792747
270,24,375,0.0,3.431099731877203
270,24,375,0.25,2.576181685182406
270,24,375,0.5,1.7330193832448573
270,24,375,0.75,0.8513438249088444
270,24,450,0.0,3.9622934658014497
270,24,450,0.25,2.975262424159546
270,24,450,0.5,2.0078341070632577
270,24,450,0.75,0.9764644820124879
271,8,0,0.0,0.0
271,8,0,0.25,0.0
271,8,0,0.5,0.0
271,8,0,0.75,0.0
271,8,75,0.0,0.20720418889702755
271,8,75,0.25,0.15655703738438598
271,8,75,0.5,0.10331375695603703
271,8,75,0.75,0.05244523073603318
271,8,150,0.0,0.42086757803824376
271,8,150,0.25,0.3136873159301058
271,8,150,0.5,0.2115326278739722
271,8,150,0.75,0.10608673684772804
271,8,225,0.0,0.6084452132567094
271,8,225,0.25,0.4561101777454635
271,8,225,0.5,0.30098263730555563
271,8,225,0.75,0.15614520587796682
271,8,300,0.0,0.7893975754030828
271,8,300,0.25,0.594124571255967
271,8,300,0.5,0.38993213364563906
271,8,300,0.75,0.20219946348187778
271,8,375,0.0,0.9511155386702287
271,8,375,0.25,0.7205071368179958
271,8,375,0.5,0.4788466139602339
271,8,375,0.75,0.23098513786948174
271,8,450,0.0,1.1049631275942775
271,8,450,0.25,0.8256894400157844
271,8,450,0.5,0.5559986543948217
271,8,450,0.75,0.2714906123383588
271,12,0,0.0,0.0
271,12,0,0.25,0.0
271,12,0,0.5,0.0
271,12,0,0.75,0.0
271,12,75,0.0,0.3100746248920785
271,12,75,0.25,0.2370298729351821
271,12,75,0.5,0.15683309546752763
271,12,75,0.75,0.07756590429838235
271,12,150,0.0,0.6243833955177481
271,12,150,0.25,0.4694636924242521
271,12,150,0.5,0.3078912384712929
271,12,150,0.75,0.1589010666140481
271,12,225,0.0,0.9119262339841336
271,12,225,0.25,0.6875908957629142
271,12,225,0.5,0.45690583584623157
271,12,225,0.75,0.22162880389666623
271,12,300,0.0,1.1873711319974172
271,12,300,0.25,0.8856185202938223
271,12,300,0.5,0.5913275904854772
271,12,300,0.75,0.2848165000848014
271,12,375,0.0,1.43031122010467
271,12,375,0.25,1.0651337072600022
271,12,375,0.5,0.710759094043391
271,12,375,0.75,0.3383696808240305
271,12,450,0.0,1.6652664580583103
271,12,450,0.25,1.2418204731683393
271,12,450,0.5,0.8334556505683084
271,12,450,0.75,0.40351985963832665
271,16,0,0.0,0.0
271,16,0,0.25,0.0
271,16,0,0.5,0.0
271,16,0,0.75,0.0
271,16,75,0.0,0.4170271998528159
271,16,75,0.25,0.3124335180640984
271,16,75,0.5,0.2113724503555257
271,16,75,0.75,0.10909164083964881
271,16,150,0.0,0.838786236272236
271,16,150,0.25,0.6279345372515479
271,16,150,0.5,0.41737672396697395
271,16,150,0.75,0.20350749364731416
271,16,225,0.0,1.2183316736930556
271,16,225,0.25,0.9143993976524157
271,16,225,0.5,0.6101000600565286
271,16,225,0.75,0.30928408764192794
271,16,300,0.0,1.5791259536209472
271,16,300,0.25,1.1792992549683814
271,16,300,0.5,0.7708951272952342
271,16,300,0.75,0.3960857456190227
271,16,375,0.0,1.9075491617609337
271,16,375,0.25,1.4461027344400696
271,16,375,0.5,0.9608576980648469
271,16,375,0.75,0.4762109948227082
271,16,450,0.0,2.212714915733749
271,16,450,0.25,1.670793569184496
271,16,450,0.5,1.111825890205628
271,16,450,0.75,0.5423156503635698
271,24,0,0.0,0.0
271,24,0,0.25,0.0
271,24,0,0.5,0.0
271,24,0,0.75,0.0
271,24,75,0.0,0.6293327731320042
271,24,75,0.25,0.4754376486001853
271,24,75,0.5,0.3140131141575937
271,24,75,0.75,0.15869734848728176
271,24,150,0.0,1.2512323274528263
271,24,150,0.25,0.9494358231942636
271,24,150,0.5,0.6296440104101123
271,24,150,0.75,0.323155802657819
271,24,225,0.0,1.8350367446400697
271,24,225,0.25,1.3527969466591094
271,24,225,0.5,0.907904312344559
271,24,225,0.75,0.4545479158754946
271,24,300,0.0,2.3403955195611426
271,24,300,0.25,1.7717662063895803
271,24,300,0.5,1.1907130188856159
271,24,300,0.75,0.595109154600274
271,24,375,0.0,2.8440099631767506
271,24,375,0.25,2.135460000823994
271,24,375,0.5,1.4319290851695827
271,24,375,0.75,0.7079939064996552
271,24,450,0.0,3.3009669574229776
271,24,450,0.25,2.4748598613099744
271,24,450,0.5,1.6869681309554803
271,24,450,0.75,0.8608935143103493
272,8,0,0.0,0.0
272,8,0,0.25,0.0
272,8,0,0.5,0.0
272,8,0,0.75,0.0
272,8,75,0.0,0.22541318548620012
272,8,75,0.25,0.16670093428612132
272,8,75,0.5,0.11330528074166042
272,8,75,0.75,0.05548541673721712
272,8,150,0.0,0.45333034969932806
272,8,150,0.25,0.33995605790451944
272,8,150,0.5,0.22476764255319528
272,8,150,0.75,0.1150066536039998
272,8,225,0.0,0.6647323963177437
272,8,225,0.25,0.4973265108156045
272,8,225,0.5,0.3338803537492706
272,8,225,0.75,0.16391765034459274
272,8,300,0.0,0.8751383541269665
272,8,300,0.25,0.6581472043936217
272,8,300,0.5,0.4345155688864405
272,8,300,0.75,0.22643079860368298
272,8,375,0.0,1.0669507337121769
272,8,375,0.25,0.8005266135923669
272,8,375,0.5,0.5314155480397492
272,8,375,0.75,0.27073638525526655
272,8,450,0.0,1.2710436087844268
272,8,450,0.25,0.9648614264216385
272,8,450,0.5,0.6292882735359089
272,8,450,0.75,0.3143590201062849
272,12,0,0.0,0.0
272,12,0,0.25,0.0
272,12,0,0.5,0.0
272,12,0,0.75,0.0
272,12,75,0.0,0.3409262553530242
272,12,75,0.25,0.25242709621190157
272,12,75,0.5,0.16668468177588788
272,12,75,0.75,0.08541469110640268
272,12,150,0.0,0.6737317034315208
272,12,150,0.25,0.5133882616938208
272,12,150,0.5,0.33165321834149425
272,12,150,0.75,0.16930349665718672
272,12,225,0.0,0.9909947455883662
272,12,225,0.25,0.7572854175059527
272,12,225,0.5,0.5031292296162277
272,12,225,0.75,0.24573477921445938
272,12,300,0.0,1.3146384368168211
272,12,300,0.25,0.983870360737235
272,12,300,0.5,0.651895219108934
272,12,300,0.75,0.32756642856501467
272,12,375,0.0,1.6102248880323633
272,12,375,0.25,1.2184755667406908
272,12,375,0.5,0.7998346716295482
272,12,375,0.75,0.40393986449595604
272,12,450,0.0,1.894883341160375
272,12,450,0.25,1.434210384628856
272,12,450,0.5,0.9310083301038551
272,12,450,0.75,0.4647767152960715
272,16,0,0.0,0.0
272,16,0,0.25,0.0
272,16,0,0.5,0.0
272,16,0,0.75,0.0
272,16,75,0.0,0.44841507205872516
272,16,75,0.25,0.3386289957158709
272,16,75,0.5,0.22732513040807598
272,16,75,0.75,0.11115792901928509
272,16,150,0.0,0.9012575819915887
272,16,150,0.25,0.6774693628448104
272,16,150,0.5,0.4533801572806526
272,16,150,0.75,0.21923112097674619
272,16,225,0.0,1.3304739244774455
272,16,225,0.25,0.9918318104722194
272,16,225,0.5,0.6638883065117752
272,16,225,0.75,0.334175210055137
272,16,300,0.0,1.7554946658173034
272,16,300,0.25,1.3102286135822843
272,16,300,0.5,0.8745665837514787
272,16,300,0.75,0.4414754645035707
272,16,375,0.0,2.162210363313797
272,16,375,0.25,1.627337705075359
272,16,375,0.5,1.0740521857108876
272,16,375,0.75,0.558018016422966
272,16,450,0.0,2.514452639596834
272,16,450,0.25,1.9053174438795546
272,16,450,0.5,1.2637482214223068
272,16,450,0.75,0.660323601595491
272,24,0,0.0,0.0
272,24,0,0.25,0.0
272,24,0,0.5,0.0
272,24,0,0.75,0.0
272,24,75,0.0,0.6807239764885458
272,24,75,0.25,0.5075620784451872
272,24,75,0.5,0.32525647756349213
272,24,75,0.75,0.17100485901049745
272,24,150,0.0,1.3650890050897893
272,24,150,0.25,1.0302143018543635
272,24,150,0.5,0.6700727526406725
272,24,150,0.75,0.33966984039224335
272,24,225,0.0,1.982908161929838
272,24,225,0.25,1.5035796329520792
272,24,225,0.5,1.0101569815006293
272,24,225,0.75,0.4974161590626153
272,24,300,0.0,2.5987321640583674
272,24,300,0.25,1.9556145418965352
272,24,300,0.5,1.2907165548534094
272,24,300,0.75,0.6726168161511563
272,24,375,0.0,3.192328740906595
272,24,375,0.25,2.4488942546499595
272,24,375,0.5,1.5948052322244743
272,24,375,0.75,0.807587752280805
272,24,450,0.0,3.8235526019779624
272,24,450,0.25,2.851459252583608
272,24,450,0.5,1.8919891158027484
272,24,450,0.75,0.9498289520276456
273,8,0,0.0,0.0
273,8,0,0.25,0.0
273,8,0,0.5,0.0
273,8,0,0.75,0.0
273,8,75,0.0,0.2018418912186216
273,8,75,0.25,0.15302859299996197
273,8,75,0.5,0.10006265554818841
273,8,75,0.75,0.051517994433080874
273,8,150,0.0,0.4116206681848496
273,8,150,0.25,0.3019733015057626
273,8,150,0.5,0.20342872472154608
273,8,150,0.75,0.10247829323097292
273,8,225,0.0,0.5919824403290613
273,8,225,0.25,0.4437593033133946
273,8,225,0.5,0.29861653827016654
273,8,225,0.75,0.1492621029831335
273,8,300,0.0,0.761616422797719
273,8,300,0.25,0.5696529505920116
273,8,300,0.5,0.3822134987978911
273,8,300,0.75,0.1929945356798525
273,8,375,0.0,0.9245304964575227
273,8,375,0.25,0.694578187049678
273,8,375,0.5,0.4650023358295238
273,8,375,0.75,0.22770027182567482
273,8,450,0.0,1.083305487439322
273,8,450,0.25,0.8146096433574224
273,8,450,0.5,0.5381627332870649
273,8,450,0.75,0.27077506306336896
273,12,0,0.0,0.0
273,12,0,0.25,0.0
273,12,0,0.5,0.0
273,12,0,0.75,0.0
273,12,75,0.0,0.3032683160409348
273,12,75,0.25,0.23090077495476669
273,12,75,0.5,0.1538793495586509
273,12,75,0.75,0.07665224860537283
273,12,150,0.0,0.6053426312186703
273,12,150,0.25,0.45202947883326317
273,12,150,0.5,0.30274858442750335
273,12,150,0.75,0.15463342471236913
273,12,225,0.0,0.8845478840306464
273,12,225,0.25,0.65564898363953
273,12,225,0.5,0.4450531340186051
273,12,225,0.75,0.2217031148604426
273,12,300,0.0,1.1496347972326257
273,12,300,0.25,0.8570416689476128
273,12,300,0.5,0.5768713441768889
273,12,300,0.75,0.28750131352615665
273,12,375,0.0,1.3748272661682122
273,12,375,0.25,1.0397060261055344
273,12,375,0.5,0.7005640109573649
273,12,375,0.75,0.3475651966214793
273,12,450,0.0,1.6173770920129737
273,12,450,0.25,1.2143681661180963
273,12,450,0.5,0.8013998753318295
273,12,450,0.75,0.3977840357774825
273,16,0,0.0,0.0
273,16,0,0.25,0.0
273,16,0,0.5,0.0
273,16,0,0.75,0.0
273,16,75,0.0,0.4045587179820815
273,16,75,0.25,0.30898709661541696
273,16,75,0.5,0.2036332499808412
273,16,75,0.75,0.10143393525817604
273,16,150,0.0,0.8113664774830143
273,16,150,0.25,0.6110617988357142
273,16,150,0.5,0.3996084644809915
273,16,150,0.75,0.20542475962293327
273,16,225,0.0,1.1820453620074551
273,16,225,0.25,0.8782053701977088
273,16,225,0.5,0.5755000341517277
273,16,225,0.75,0.29715896804430275
273,16,300,0.0,1.5253085207001436
273,16,300,0.25,1.1490441550577184
273,16,300,0.5,0.7578456941622819
273,16,300,0.75,0.38185334953840294
273,16,375,0.0,1.8676194358705125
273,16,375,0.25,1.396533911680856
273,16,375,0.5,0.920663254996494
273,16,375,0.75,0.4519516280397254
273,16,450,0.0,2.1353601372021114
273,16,450,0.25,1.6137770778342726
273,16,450,0.5,1.077009206759103
273,16,450,0.75,0.5350048499600346
273,24,0,0.0,0.0
273,24,0,0.25,0.0
273,24,0,0.5,0.0
273,24,0,0.75,0.0
273,24,75,0.0,0.6045524409516244
273,24,75,0.25,0.4561864294283189
273,24,75,0.5,0.302722943208906
273,24,75,0.75,0.15466326753955964
273,24,150,0.0,1.2234781209018233
273,24,150,0.25,0.9155651401001037
273,24,150,0.5,0.5980226723174459
273,24,150,0.75,0.30019198363226735
273,24,225,0.0,1.7975818687220209
273,24,225,0.25,1.3271865238553107
273,24,225,0.5,0.8793560114112863
273,24,225,0.75,0.4304129703086537
273,24,300,0.0,2.2839846148769487
273,24,300,0.25,1.7178429231680952
273,24,300,0.5,1.1549236831846266
273,24,300,0.75,0.5825831411183482
273,24,375,0.0,2.783962615033962
273,24,375,0.25,2.078560716531072
273,24,375,0.5,1.3861642356369412
273,24,375,0.75,0.6905095266558867
273,24,450,0.0,3.192004712920273
273,24,450,0.25,2.4205148992757035
273,24,450,0.5,1.6057436106728638
273,24,450,0.75,0.7987903662475865
274,8,0,0.0,0.0
