comp,dose,delta_fm
0.0,150,0.5065520376526955
0.0,150,0.7032424750563065
0.0,150,0.5892776562576423
0.0,150,0.3527164900690577
0.0,150,0.6552669880263532
0.0,150,1.0761805693232007
0.0,150,0.9362993822467192
0.0,150,0.7022961996048813
0.0,150,0.7242223963693097
0.0,150,0.545726137551865
0.0,150,0.6147962136043353
0.0,150,0.6913469408821518
0.0,150,0.7955480304083596
0.0,150,0.6973313339112236
0.0,150,0.9323580218948664
0.0,150,0.6268126940942115
0.0,150,0.2784703397785049
0.0,150,0.3491113424385783
0.0,150,0.5019849046256897
0.0,150,0.8938938301471281
0.0,150,0.5454291680386409
0.0,150,0.4535032704284483
0.0,150,0.9362290283404736
0.0,150,0.7909606893442024
0.0,150,0.855514065477263
0.0,150,0.2296372348874546
0.0,150,0.5640801341430485
0.0,150,0.890582457916065
0.0,150,0.7819629878975429
0.0,150,1.065829796560238
0.0,150,0.4976271384018325
0.0,150,0.8904939032291391
0.0,150,0.6689049631572224
0.0,150,0.8020233806405994
0.0,150,0.5751970296379827
0.0,150,0.9515992797983318
0.0,150,0.5772032906156614
0.0,150,0.324103850818712
0.0,150,0.5619053983339845
0.0,150,0.6315733181008067
0.0,150,0.8110491937222353
0.0,150,0.5637634472055276
0.0,150,0.8739310321713396
0.0,150,0.9236180707308465
0.0,150,0.4896286722645918
0.0,150,0.6357865532682987
0.0,150,0.7618213608779222
0.0,150,0.7771135909709115
0.0,150,0.9318096243529884
0.0,150,0.9031368808831878
0.0,150,0.3553842413010143
0.0,150,0.8427077633123546
0.0,150,0.5180033388130978
0.0,150,0.5695327820661807
0.0,150,0.3660048195245733
0.0,150,1.0032763471503745
0.0,150,0.475871650481195
0.0,150,0.8772994976442406
0.0,150,0.5440430323033921
0.0,150,0.1707141914068979
0.0,150,0.6857901107102999
0.0,150,0.444760955196063
0.0,150,0.5095802480328995
0.0,150,1.0313158400355142
0.0,150,0.4936992745470012
0.0,150,0.5640148425224184
0.0,150,0.2434560109243518
0.0,150,0.7387796105983939
0.0,150,0.952337425734976
0.0,150,0.8217004387664637
0.0,150,0.4720900432252543
0.0,150,0.2966984889722902
0.0,150,0.4402507567488951
0.0,150,0.4618943177217676
0.0,150,0.5607829625060959
0.0,150,1.23394012684427
0.0,150,0.6972596252179046
0.0,150,0.5250138446448933
0.0,150,0.396404780531677
0.0,150,0.6193604910322047
0.0,150,0.9150198023880336
0.0,150,0.6662009082959826
0.0,150,0.9073039303248942
0.0,150,0.5442059325501891
0.0,150,0.588291721126513
0.0,150,0.920072230241462
0.0,150,0.6034786150290921
0.0,150,0.4996902236340697
0.0,150,0.3947032981670743
0.0,150,0.6577486507932928
0.0,150,0.3679862148322579
0.0,150,0.5983775111866514
0.0,150,0.8582062874462708
0.0,150,0.3024715677637657
0.0,150,0.5302363366171958
0.0,150,0.3222807023614585
0.0,150,0.2705778152993051
0.0,150,0.5148508092444176
0.0,150,0.7583229696937831
0.0,150,0.6156261829620697
0.0,150,0.6178494579092343
0.0,150,0.6143797246625112
0.0,150,0.728592143180607
0.0,150,0.959169334937894
0.0,150,0.4617436329443711
0.0,150,0.4747888712860521
0.0,150,0.5910938917023388
0.0,150,0.5839698496334853
0.0,150,0.8072479866748707
0.0,150,0.4777772205720135
0.0,150,0.5931202195675822
0.0,150,0.7669656168306342
0.0,150,0.659230752273949
0.0,150,0.6285722594100408
0.0,150,0.6466682308456284
0.0,150,0.5819094930695119
0.0,150,0.3326604773121686
0.0,150,0.5879996027304243
0.0,150,0.9337847289553356
0.0,150,0.5478808265872339
0.0,150,0.3755000724136886
0.0,150,0.5465859155763401
0.0,150,0.5428662855252452
0.0,150,0.3041712540980175
0.0,150,0.6346845328135732
0.0,150,0.4263950201676778
0.0,150,0.5272831463879192
0.0,150,0.8115356099842611
0.0,150,0.5792563393484621
0.0,150,0.428854054382416
0.0,150,0.7824483082453743
0.0,150,0.6959629585906157
0.0,150,0.2297870793266216
0.0,150,0.3494159571616237
0.0,150,0.5715912750174732
0.0,150,0.4863263626931518
0.0,150,0.90383185885451
0.0,150,0.5742284044172249
0.0,150,0.7196389605704097
0.0,150,0.5430218098431081
0.0,150,0.8956163607015493
0.0,150,0.6674792054893899
0.0,150,1.0816594865836362
0.0,150,0.8923247612534967
0.0,150,0.5666020802241174
0.0,150,0.8365111297684346
0.0,150,0.762730927877029
0.0,150,0.7499789279799817
0.0,150,0.5552565729858869
0.0,150,0.3373899122643261
0.0,150,0.6537118838460397
0.0,150,0.4270946995641493
0.0,150,1.0422496446449538
0.0,150,0.6607027347330314
0.0,150,0.4522405223492254
0.0,150,0.686462806006479
0.0,150,0.6285558527265265
0.0,150,0.6918070049601402
0.0,150,0.648115029311099
0.0,150,0.5946794857441442
0.0,150,0.678013553350282
0.0,150,0.8934157616259273
0.0,150,0.4708875556833508
0.0,150,0.3877327197058507
0.0,150,0.6105576256485611
0.0,150,0.8345560943123718
0.0,150,0.6937077708548034
0.0,150,0.5138490464434036
0.0,150,0.984216227772294
0.0,150,0.3755029604441649
0.0,150,0.8292105900702131
0.0,150,0.7083017017640197
0.0,150,0.9120521714070648
0.0,150,0.8240290292612397
0.0,150,0.2917391066550845
0.0,150,0.4395213295046132
0.0,150,1.0437943438371695
0.0,150,0.7080118694263748
0.0,150,0.3438507462978837
0.0,150,0.94780941389601
0.0,150,0.5105703646075755
0.0,150,0.556679824472584
0.0,150,0.7278599519048514
0.0,150,0.75420882210329
0.0,150,1.0667196596532238
0.0,150,0.4361449396461443
0.0,150,0.5848321271146009
0.0,150,0.530904627891159
0.0,150,0.7724775267804103
0.0,150,0.2365326479089829
0.0,150,0.3097890634760236
0.0,150,0.9744138852731258
0.0,150,0.7771517498538957
0.0,150,0.426710678310133
0.0,150,0.7931019294480927
0.0,150,0.7737977117111047
0.0,150,0.5559212632511489
0.0,150,0.5666508509728823
0.0,150,0.697697090585277
0.0,150,0.5971468477453477
0.0,150,0.7573760951198567
0.0,150,0.3097106851148345
0.0,150,0.5357391438632937
0.0,150,0.673033479179767
0.0,150,0.5948949111016058
0.0,150,0.8065741883169727
0.0,150,0.4597799648962064
0.0,150,0.7703061395092582
0.0,150,0.47237111706268
0.0,150,0.8480693776020953
0.0,150,0.7149574428629588
0.0,150,0.5588259206945465
0.0,150,0.4005927601540422
0.0,150,0.47602752716065
0.0,150,0.3151116103334535
0.0,150,0.7388611294159372
0.0,150,0.778793393345088
0.0,150,0.513817963294145
0.0,150,1.0053043608815495
0.0,150,0.5162309122053715
0.0,150,0.8092635174864755
0.0,150,0.6048150621760158
0.0,150,0.4576508854366308
0.0,150,0.830200571536652
0.0,150,0.5057586764629945
0.0,150,0.5159190750763741
0.0,150,0.3793198843281241
0.0,150,0.8544902485583623
0.0,150,0.505853822889152
0.0,150,0.8428465827809314
0.0,150,0.902198239958834
0.0,150,0.6697705095344106
0.0,150,0.486876966093462
0.0,150,0.685459057608472
0.0,150,0.5994965249164926
0.0,150,0.7807082672797189
0.0,150,0.7580815808552781
0.0,150,0.9468809408493958
0.0,150,0.927123082483654
0.0,150,0.3605208554541826
0.0,150,0.5119335414120822
0.0,150,0.5787098609393031
0.0,150,0.4703506071847115
0.0,150,0.5050586850491662
0.0,150,0.6289578215210854
0.0,150,0.46510827548663
0.0,150,0.3013654735381797
0.0,150,0.6344751264404075
0.0,150,0.4879592238207993
0.0,150,0.3886961530011824
0.0,150,0.8297316298426148
0.0,150,0.9913721026118716
0.0,150,0.9047190727699198
0.0,150,0.6384125098562725
0.0,150,0.483810718881826
0.0,150,0.4611841843457842
0.0,150,0.5660405924894419
0.0,150,0.6769930456414925
0.0,150,0.6432995095773747
0.0,150,0.7522008794433193
0.0,150,1.0841800702987878
0.0,150,0.7070357503128971
0.0,150,0.6862887230866943
0.0,150,0.4262171776064299
0.0,150,0.9190153662859613
0.0,150,0.4982702763322613
0.0,150,0.9663068965533994
0.0,150,0.3746153274092182
0.0,150,0.6543161483838695
0.0,150,0.8379682992822527
0.0,150,0.9398713903883223
0.0,150,0.8709910172970199
0.0,150,0.6523751015210618
0.0,150,0.7732974235935437
0.0,150,0.3934814688596241
0.0,150,0.4292059753031181
0.0,150,0.5531037525412368
0.0,150,0.9400458109130267
0.0,150,0.9507787643890268
0.0,150,0.6016790273201944
0.0,150,0.7677426542346606
0.0,150,0.6738531309191117
0.0,150,0.608357185819541
0.0,150,0.8106145544581291
0.0,150,0.5845055802385059
0.0,150,0.9592363222534572
0.0,150,0.886263003973451
0.0,150,0.5811053486774025
0.0,150,0.8605523539201726
0.0,150,0.602681663409195
0.0,150,0.8746638673968948
0.0,150,0.785120603483224
0.0,150,0.5415548408552522
0.0,150,0.7067361801921934
0.0,150,0.6858520592307966
0.0,150,0.5243496124431433
0.0,150,0.4296248936159574
0.0,150,0.6406214164020023
0.0,150,0.6523743329838295
0.0,150,0.4155088973506015
0.0,150,0.9586623998604524
0.0,150,0.6373987592108237
0.0,150,1.3501159781014695
0.0,150,0.5769865820452388
0.0,150,0.4041992993569882
0.0,150,0.5038480842553006
0.0,150,1.0547786321937374
0.0,150,0.4630210685594561
0.0,150,0.9314176788823753
0.0,150,1.0364897971542666
0.0,150,0.7416842635862915
0.0,150,0.8439638109625097
0.0,150,1.043946068725803
0.0,150,0.4549123633399022
0.0,150,0.5792451118838969
0.0,150,0.5203361011899398
0.0,150,0.4999255228577007
0.0,150,0.5827299042235431
0.0,150,0.3237880380166795
0.0,150,0.4129157503260589
0.0,150,0.8737575328646583
0.0,150,0.6581436805981644
0.0,150,0.5869938988103981
0.0,150,1.0809416934445242
0.0,150,1.3813305793878945
0.0,150,0.5776214486287031
0.0,150,0.6628135321200999
0.0,150,0.6865535201514303
0.0,150,0.4225747644486512
0.0,150,0.3854838528426439
0.0,150,1.1251181117608966
0.0,150,0.6010823952464316
0.0,150,0.6547811948133652
0.0,150,0.43703187159735
0.0,150,1.16204920909747
0.0,150,1.2636518224127564
0.0,150,0.6467698676527724
0.0,150,0.7188110459691986
0.0,150,0.624880811255396
0.0,150,0.3005293847026353
0.0,150,0.6891898029426017
0.0,150,0.6225244830342487
0.0,150,0.9694654424031648
0.0,150,0.7357187578291319
0.0,150,0.9169891111088236
0.0,150,0.8404574698894935
0.0,150,0.5668410479018318
0.0,150,0.6326471084532101
0.0,150,0.2738190148691902
0.0,150,0.4690221596649472
0.0,150,0.3964661042869716
0.0,150,0.6461688842476975
0.0,150,0.7147579126890189
0.0,150,0.8643573678005498
0.0,150,0.4491527810027475
0.0,150,0.722082828190093
0.0,150,0.4205119199357131
0.0,150,0.6188046059055514
0.0,150,1.1239439660206128
0.0,150,0.6809882590690922
0.0,150,0.6381891606858205
0.0,150,0.5446236127974105
0.0,150,0.5901299367938672
0.0,150,0.710954107320932
0.0,150,0.5540748470493047
0.0,150,0.2858787193508645
0.0,150,0.4235989095434043
0.0,150,1.3581470837851726
0.0,150,0.9217481754850294
0.0,150,0.7224042283694353
0.0,150,0.5464866883096898
0.0,150,0.9355419909639974
0.0,150,0.7139773762048633
0.0,150,0.6555988615457734
0.0,150,0.6487507209323755
0.0,150,0.5091538551572727
0.0,150,0.6468306818725141
0.0,150,0.829803181425935
0.0,150,0.7227802119297189
0.0,150,0.4717884730558273
0.0,150,0.8200789730378684
0.0,150,0.4845620349966486
0.0,150,0.5444315737477406
0.0,150,0.6491769015634243
0.0,150,0.4867490835942342
0.0,150,1.0585444782529072
0.0,150,0.4320476219957674
0.0,150,0.5239272600203239
0.0,150,0.4596858071549844
0.0,150,0.907146298567233
0.0,150,1.0628060946130824
0.0,150,0.4431313015034556
0.0,150,0.5917006574144862
0.0,150,0.4347997992072679
0.0,150,0.709811312398949
0.0,150,0.5833927007469534
0.0,150,1.0521530163856754
0.0,150,0.7250384796081233
0.0,150,0.6655437830104064
0.0,150,0.6792421496586725
0.0,150,0.6494441209161054
0.0,150,0.544664921866905
0.0,150,1.0211882282228064
0.0,150,0.5044107061965953
0.0,150,0.8500262848781944
0.0,150,0.4117499813133957
0.0,150,0.5435126263903269
0.0,150,0.4441599249012423
0.0,150,0.7521797990155877
0.0,150,0.6075076155733037
0.0,150,0.6747009668690843
0.0,150,0.4535041658169869
0.0,150,0.4951432884675981
0.0,150,0.4356868148139509
0.0,150,0.7334939766758691
0.0,150,0.4020538215878833
0.0,150,0.7891897086749923
0.0,150,0.9872977558455536
0.0,150,0.68700030080027
0.0,150,0.7858974311827867
0.0,150,0.5814449302464433
0.0,150,0.7044834244820142
0.0,150,0.4537881828626306
0.0,150,0.6157357830808127
0.0,150,0.9966463245272996
0.0,150,0.5941879154028566
0.0,150,0.7722524970883526
0.0,150,0.1642598448026301
0.0,150,0.9297386355355772
0.0,150,0.6098531779426234
0.0,150,0.5613133404650754
0.0,150,0.9048248593167386
0.0,150,0.7649616561063337
0.0,150,0.4717259367006239
0.0,150,0.7143232392569177
0.0,150,0.7598128696832666
0.0,150,0.9616116168695666
0.0,150,0.6068811138222064
0.0,150,0.4502964365836028
0.0,150,0.8005305949219336
0.0,150,0.6766016848563349
0.0,150,0.8546141373842381
0.0,150,0.5191669656343025
0.0,150,0.7627853007151091
0.0,150,0.7845944268564142
0.0,150,0.7014610086962235
0.0,150,0.6396366646723168
0.0,150,0.7528748750746432
0.0,150,0.8375393888917393
0.0,150,1.1094505997663404
0.0,150,0.2490385867660109
0.0,150,0.6292066464790179
0.0,150,0.3146577580445231
0.0,150,0.3522967123106053
0.0,150,0.4941370982417857
0.0,150,0.687932472137059
0.0,150,0.5669891623640599
0.0,150,0.7247551868569325
0.0,150,0.9201964365760824
0.0,150,0.7207675139516092
0.0,150,0.5918930403327307
0.0,150,0.5575710294678824
0.0,150,0.5227271699454221
0.0,150,0.3534923017227617
0.0,150,0.6146157747014271
0.0,150,0.490461397785912
0.0,150,0.9056776521365312
0.0,150,0.669753668702042
0.0,150,0.5824646442467355
0.0,150,0.9471996925186934
0.0,150,0.7571560977744896
0.0,150,0.9077365719943344
0.0,150,0.5794667802598878
0.0,150,0.7227431652912518
0.0,150,0.7881233060463969
0.0,150,0.454081625534138
0.0,150,0.4046916241219149
0.0,150,1.2606025114796435
0.0,150,0.4974992553975893
0.0,150,0.567962851773852
0.0,150,0.564886759707742
0.0,150,0.2470037590242135
0.0,150,0.7764532736916606
0.0,150,0.2661599140253659
0.0,150,0.5254666171886284
0.0,150,0.787866550406576
0.0,150,0.5059862661634491
0.0,150,0.4476834509935978
0.0,150,1.0466572825591405
0.0,150,0.4401311702571732
0.0,150,0.54811154854485
0.0,150,0.5115213162993412
0.0,150,0.5935956304512414
0.0,150,0.4314369930633218
0.0,150,0.9106837627113242
0.0,150,0.4681053153375473
0.0,150,0.8004216594788998
0.0,150,0.7636620897722532
0.0,150,0.7137699424225605
0.0,150,0.4077981030268879
0.0,150,0.4081383505542839
0.0,150,0.508853868213351
0.0,150,0.6258805674754164
0.0,150,0.9330324562712063
0.0,150,0.667183161856587
0.0,150,0.367759738422272
0.0,150,0.4664789600357643
0.0,150,0.7206541002162703
0.0,150,0.5543911262664283
0.0,150,0.681083567763232
0.0,150,0.5591813185086647
0.0,150,0.3103926904668623
0.0,150,0.4501973009180899
0.0,150,0.5602421607723238
0.0,150,0.5426649927689424
0.0,150,1.1620358704871443
0.0,150,0.3023183052830214
0.0,150,0.6093494408401888
0.0,150,0.699310885291231
0.0,150,0.7857492635749777
0.0,150,0.727455596807713
0.0,150,0.7941787150132876
0.0,150,0.5229135952893431
0.0,150,0.5483058191751283
0.0,150,0.5166124506509804
0.0,150,0.8664367090076892
0.0,150,1.0551599804714895
0.0,150,0.5526319121283892
0.0,150,0.4656517668625262
0.0,150,0.678193309934969
0.0,150,0.710022312441553
0.0,150,0.5125570368109151
0.0,150,0.560308583970089
0.0,150,1.1987864564106046
0.0,150,0.3825283589762774
0.0,150,0.6554051268672837
0.0,150,0.5053572820448208
0.0,150,0.6169331925264682
0.0,150,0.7124925109518807
0.0,150,0.7231070554347947
0.0,150,0.9988621030367026
0.0,150,0.8083309783155893
0.0,150,0.8080344675751341
0.0,150,0.9183468203381776
0.0,150,0.5135032365651429
0.0,150,0.5387322593269949
0.0,150,0.8593252181661251
0.0,150,0.6761777705883434
0.0,150,0.561714729757326
0.0,150,0.8673039151341166
0.0,150,0.4130348838278795
0.0,150,0.6739411254115988
0.0,150,1.0151561693666886
0.0,150,0.6682798812584493
0.0,150,0.53200610456724
0.0,150,0.6421152372866052
0.0,150,0.7460077073513427
0.0,150,0.8506708347611251
0.0,150,0.8560460606233622
0.0,150,0.5407689411926555
0.0,150,0.254667078490036
0.0,150,0.6783071912193344
0.0,150,0.6820899820518913
0.0,150,1.104688006696
0.0,150,0.5089065564832113
0.0,150,0.7355024977950753
0.0,150,0.2499452127737421
0.0,150,0.3115204162858821
0.0,150,0.5959867866086053
0.0,150,0.881771543205448
0.0,150,0.5173525317899706
0.0,150,0.4166574926753082
0.0,150,0.862460091926015
0.0,150,0.3309937650548603
0.0,150,0.7796295827066189
0.0,150,0.6733188546508333
0.0,150,0.5110958732127663
0.0,150,0.4824088243646403
0.0,150,0.5385087593636133
0.0,150,0.632724818397315
0.0,150,0.8362314510317627
0.0,150,0.468892855157739
0.0,150,0.6287847099830008
0.0,150,0.849976856923951
0.0,150,0.9702791101179116
0.0,150,0.4034985627021061
0.0,150,0.6319304665637419
0.0,150,0.4516766548156347
0.0,150,0.5466557965180524
0.0,150,0.7870940136742054
0.0,150,0.5305387748511832
0.0,150,0.5411810458733733
0.0,150,0.2828889203461279
0.0,150,0.6024681915151117
0.0,150,0.8646613195427864
0.0,150,1.0108404061774985
0.0,150,0.5776550047543625
0.0,150,0.5467785215486248
0.0,150,0.4899149388197165
0.0,150,0.8334205121222452
0.0,150,0.9842638349485076
0.0,150,0.5319346843209184
0.0,150,0.7054911214087841
0.0,150,0.6643607163533625
0.0,150,0.7940585418597267
0.0,150,0.5852007864805435
0.0,150,0.550421002342774
0.0,150,0.5004806159618488
0.0,150,0.599585426691795
0.0,150,0.830842653502963
0.0,150,0.723186554105305
0.0,150,0.570206261882622
0.0,150,0.3258811418394402
0.0,150,0.7519953186060694
0.0,150,0.8095892978967573
0.0,150,0.9553428207534972
0.0,150,0.9165858015536912
0.0,150,0.9839977611616324
0.0,150,0.55358538978639
0.0,150,0.6255537330186356
0.0,150,0.5263271537403922
0.0,150,0.3491092239572065
0.0,150,0.5910463293276258
0.0,150,0.7602901372847197
0.0,150,0.8897697503601009
0.0,150,0.5601549003098908
0.0,150,0.8722801306680215
0.0,150,0.7958583110490455
0.0,150,0.532656025141022
0.0,150,0.4650531319085511
0.0,150,0.6333627252566926
0.0,150,0.4010555612983697
0.0,150,0.77229814748989
0.0,150,0.9526462381894408
0.0,150,0.6592494783252045
0.0,150,0.375740581213859
0.0,150,0.32012895422774
0.0,150,0.4597279936874822
0.0,150,0.9890301161841598
0.0,150,0.451505627541811
0.0,150,0.5998545582937158
0.0,150,1.336816278776357
0.0,150,0.535581629636926
0.0,150,0.5650439487305763
0.0,150,0.7850746918249975
0.0,150,0.7739074745856814
0.0,150,0.5302982060494379
0.0,150,0.8414289634948409
0.0,150,0.5737549771484588
0.0,150,0.2649064940795539
0.0,150,0.8116917294265139
0.0,150,0.3348831589953668
0.0,150,0.6692224004414233
0.0,150,0.6366288522953033
0.0,150,0.4178876973857021
0.0,150,0.4371435993460394
0.0,150,1.0911569198225155
0.0,150,0.5851842149061551
0.0,150,0.6098016070742688
0.0,150,0.747548660234899
0.0,150,0.877584272739966
0.0,150,0.9586754054885208
0.0,150,0.6603645257380535
0.0,150,0.5629506992440119
0.0,150,0.8644635542472439
0.0,150,0.535131491151664
0.0,150,0.6984825430543976
0.0,150,0.9651606823525406
0.0,150,0.7746198440633848
0.0,150,1.10687785064831
0.0,150,0.8938722719144214
0.0,150,0.6414338637972924
0.0,150,0.6415116501895759
0.0,150,0.7451494819164912
0.0,150,0.5599710970605285
0.0,150,0.48597237371277
0.0,150,0.4391799138938052
0.0,150,0.7107269686343957
0.0,150,0.7224312801826301
0.0,150,0.2447483908146694
0.0,150,0.5859040712360467
0.0,150,0.5240577420746242
0.0,150,0.4927992445963488
0.0,150,0.6332867381406705
0.0,150,1.0568064169535702
0.0,150,1.0928709452864234
0.0,150,0.7249664124318761
0.0,150,1.0712630226961868
0.0,150,0.5673083020567802
0.0,150,0.8859720876473476
0.0,150,0.7871635903177105
0.0,150,0.9404117360035212
0.0,150,0.4720659123856194
0.0,150,0.8223745607374763
0.0,150,0.6532866820676227
0.0,150,0.7639113370973333
0.0,150,0.6195546480415145
0.0,150,1.072768382748722
0.0,150,1.0434491157180334
0.0,150,0.6018579058406588
0.0,150,0.5488349483173185
0.0,150,0.5757268443322472
0.0,150,0.5519862950340645
0.0,150,1.1388956852304568
0.0,150,0.3689317806030042
0.0,150,0.6415386457978499
0.0,150,0.6073450515466471
0.0,150,0.6597681236952094
0.0,150,0.8078456861437665
0.0,150,0.4708769407850404
0.0,150,0.7607301262300085
0.0,150,0.8241392057094253
0.0,150,0.8128772948096047
0.0,150,0.3367544925298204
0.0,150,0.3234105010639249
0.0,150,0.8261590106664966
0.0,150,0.5505567086820201
0.0,150,0.6104242395170423
0.0,150,0.5994427411624758
0.0,150,0.80941860989723
0.0,150,0.6087310032916817
0.0,150,0.6819902665861142
0.0,150,0.5340124415381929
0.0,150,0.4049982826874285
0.0,150,0.4809682939080967
0.0,150,0.4960544291480255
0.0,150,0.4510240910795974
0.0,150,1.0666573949722555
0.0,150,0.7317210147010729
0.0,150,0.6121878854642809
0.0,150,1.2256942493504737
0.0,150,0.3638263066017153
0.0,150,0.4486393636607289
0.0,150,0.4407904419925909
0.0,150,0.6511492980002569
0.0,150,0.7993926304579416
0.0,150,0.8743588642487513
0.0,150,0.8360362419776547
0.0,150,0.835412428563735
0.0,150,0.3786052886854784
0.0,150,0.491790323688367
0.0,150,0.4500647131830583
0.0,150,0.7835868850687521
0.0,150,0.7839711724428801
0.0,150,0.6588515386208997
0.0,150,0.6864174844048281
0.0,150,0.266794174401036
0.0,150,0.4452586556343685
0.0,150,0.5117649427570826
0.0,150,0.605368008586436
0.0,150,0.478986437829019
0.0,150,0.4287479268431963
0.0,150,0.2771636786215565
0.0,150,0.5622863679166442
0.0,150,0.7873913919662614
0.0,150,0.5294325877924977
0.0,150,0.5800136363474137
0.0,150,0.7103477968490891
0.0,150,0.7777474131058433
0.0,150,0.5400026964785066
0.0,150,0.7707614713541717
0.0,150,0.5683891679854871
0.0,150,0.56664929498356
0.0,150,0.4140867434654944
0.0,150,0.7622709783281042
0.0,150,1.211455385963736
0.0,150,0.9061613006749052
0.0,150,0.5671559828287771
0.0,150,0.7418325781234943
0.0,150,0.3592918925859285
0.0,150,0.6832535917599517
0.0,150,0.6141425396423177
0.0,150,0.5894066858753638
0.0,150,0.9761716206000997
0.0,150,0.5202872300488144
0.0,150,1.033193855383555
0.0,150,0.401062938440037
0.0,150,0.5306958838698956
0.0,150,0.6375976454015796
0.0,150,0.4490564010512696
0.0,150,0.8231245793129802
0.0,150,0.5217638792460039
0.0,150,0.6292548698852708
0.0,150,0.7605295540708197
0.0,150,0.6662612542491415
0.0,150,0.9112283122991855
0.0,150,0.5125983250214685
0.0,150,0.5131776491022942
0.0,150,1.1711513564694955
0.0,150,0.6984144491529521
0.0,150,0.5239479032034695
0.0,150,0.4890332213956613
0.0,150,0.3329187314355895
0.0,150,0.8509497619413569
0.0,150,0.5619141283382183
0.0,150,0.7861664536443868
0.0,150,0.8014790756931733
0.0,150,0.8596432558266517
0.0,150,0.5056474211485822
0.0,150,0.7493376996998526
0.0,150,0.5914296030935379
0.0,150,1.228252876334205
0.0,150,0.7149950872306263
0.0,150,0.8601994294764493
0.0,150,0.6190193928152131
0.0,150,0.4310101851484871
0.0,150,0.6092889997045655
0.0,150,0.4884617006547938
0.0,150,0.7638893723318526
0.0,150,0.5897660682967426
0.0,150,0.6810801432365214
0.0,150,0.7984289760127684
0.0,150,0.7439208718016591
0.0,150,0.6754410836290297
0.0,150,0.1327158467095839
0.0,150,0.5932457504775664
0.0,150,0.710049977147141
0.0,150,0.3319835603468691
0.0,150,0.6461537551448749
0.0,150,0.8803342398631765
0.0,150,0.6544877077071523
0.0,150,0.5628760327021429
0.0,150,0.4086136780739376
0.0,150,0.7420974607784288
0.0,150,0.8881761256875489
0.0,150,0.4679823718478538
0.0,150,0.3867506412187755
0.0,150,1.3224281031857317
0.0,150,0.9893183179690264
0.0,150,0.6903179059561442
0.0,150,0.542955317090947
0.0,150,0.5621434854225643
0.0,150,0.511558586531763
0.0,150,0.6919928837176181
0.0,150,0.3322863426050755
0.0,150,0.5023205302643762
0.0,150,0.6922116626051638
0.0,150,0.4738236049368324
0.0,150,0.5533668746519618
0.0,150,0.7188611056513134
0.0,150,0.7492915125723215
0.0,150,0.4135210152355615
0.0,150,0.926495720510184
0.0,150,0.5221239617930852
0.0,150,0.8348856654415688
0.0,150,0.7902319881843836
0.0,150,0.7029066779637355
0.0,150,0.4431273418487189
0.0,150,0.5374049399624965
0.0,150,0.2253007014483268
0.0,150,0.4671957909310991
0.0,150,0.7696678494274227
0.0,150,0.6098204086452449
0.0,150,0.5170165253740062
0.0,150,0.4421890408993296
0.0,150,0.5489977500296315
0.0,150,0.5047156160246656
0.0,150,0.3543703822805125
0.0,150,0.3396324077753425
0.0,150,0.5084744279387945
0.0,150,0.482790103064332
0.0,150,0.758383692959418
0.0,150,1.0812023094293042
0.0,150,0.7896491638399509
0.0,150,0.8202220255554782
0.0,150,0.6598806262194731
0.0,150,0.5881017022575032
0.0,150,0.7193977940972137
0.0,150,0.8492205773820636
0.0,150,0.9451607217208812
0.0,150,0.9791314868541818
0.0,150,0.4833350956000084
0.0,150,1.112897619080802
0.0,150,0.4851612668637266
0.0,300,1.400581355130585
0.0,300,1.1489262550473656
0.0,300,1.1911546722160753
0.0,300,1.2321309910528206
0.0,300,0.7085636946376588
0.0,300,1.165969087508242
0.0,300,1.59117458651092
0.0,300,2.035598688381616
0.0,300,1.5233338089684658
0.0,300,1.072739966222384
0.0,300,1.4826218516812553
0.0,300,0.6017205921612487
0.0,300,0.7906076188406311
0.0,300,1.404526869355685
0.0,300,2.0476312932996352
0.0,300,1.1369717298645496
0.0,300,1.4133900984914818
0.0,300,0.8054304768355399
0.0,300,0.9797591936557828
0.0,300,2.280826892629656
0.0,300,1.9283439036770469
0.0,300,1.8286603504040648
0.0,300,1.528503069250105
0.0,300,2.286346357943518
0.0,300,1.8538861430580509
0.0,300,1.6564672206430524
0.0,300,0.8656036771626443
0.0,300,1.3270765563467963
0.0,300,0.7951273266376737
0.0,300,1.369482491773931
0.0,300,1.147936114653057
0.0,300,1.065361137113851
0.0,300,0.7984287678707046
0.0,300,2.378193412309501
0.0,300,0.9676465885147632
0.0,300,0.7240224101850362
0.0,300,1.258189821756118
0.0,300,1.3736793205457556
0.0,300,0.9002755930636746
0.0,300,1.480220783756505
0.0,300,0.9499296493083071
0.0,300,0.815461516176733
0.0,300,1.1621164071899106
0.0,300,1.3892480961299185
0.0,300,1.6195289020458952
0.0,300,1.029762817653026
0.0,300,1.0266664509955516
0.0,300,0.88177974862032
0.0,300,1.7559750213612677
0.0,300,0.3419563972662834
0.0,300,1.1248321845777964
0.0,300,1.231259422744725
0.0,300,1.7255864818372408
0.0,300,1.5815713662234654
0.0,300,0.982235705988084
0.0,300,0.8243837822297962
0.0,300,0.7501050968854076
0.0,300,1.1492644744452636
0.0,300,1.0141394832595727
0.0,300,1.206487548225733
0.0,300,1.4836995619093596
0.0,300,1.9169453914277612
0.0,300,0.9818534216561686
0.0,300,1.824927446860192
0.0,300,1.4218301866598209
0.0,300,1.478740751802829
0.0,300,1.248730475301033
0.0,300,1.608379532404519
