duration,dose,comp,mean_fm,sd_fm,mcse_mean,p5,p25,p50,p75,p95,iqr,low_response_prop,mean_exee_week,mean_intake_comp_week,mean_neat_reduction_week,mean_at_reduction_week,mean_net_deficit_week
16,300,0.5,0.8390898955261907,0.4189446532151579,0.0041894465321515,0.2673460799529024,0.5316883278219366,0.7782184235531409,1.0788018634982752,1.610350359880922,0.5471135356763386,0.2195,1504.8550687272598,292.3979220149867,175.438753208992,116.95916880599468,590.3521846211456
16,300,0.75,0.4153717356921717,0.3498635714116374,0.0034986357141163,0.0399266413698078,0.1534841832086859,0.3193170463545701,0.5847964908482818,1.122890500473522,0.4313123076395958,0.6861,1504.8550687272598,440.4582513594678,264.27495081568065,176.18330054378714,292.2399767929235
16,375,0.0,2.027387016321654,0.6858058420475607,0.0068580584204756,1.0341590837227528,1.526797325494904,1.954605543558984,2.456445307161156,3.2695572703288702,0.929647981666252,0.0016,1881.0688359090743,0.0,0.0,0.0,1426.3934776708036
16,375,0.25,1.5200803383648245,0.6425387894128456,0.0064253878941284,0.5977903873779626,1.059142656713238,1.4438454723799268,1.9101744497796425,2.694938438490516,0.8510317930664042,0.0272,1881.0688359090743,177.31236435559867,106.3874186133592,70.92494574223947,1069.4715230608017
16,375,0.5,1.0129400673372448,0.5116029289447579,0.0051160292894475,0.3205743336957478,0.6294892085067895,0.9378387502271136,1.3113218904761197,1.9576970745430065,0.68183268196933,0.1498,1881.0688359090743,356.91258671651053,214.1475520299063,142.76503468660422,712.6666461259604
16,375,0.75,0.508349034378165,0.4200843649213905,0.0042008436492139,0.0506179771271964,0.1865342514549555,0.3965379421397321,0.7189617363220184,1.335952193051908,0.5324274848670629,0.5971,1881.0688359090743,536.2492952976005,321.7495771785603,214.49971811904024,357.6553174996877
16,450,0.0,2.374278769981341,0.8168430346580915,0.0081684303465809,1.17736354961109,1.7839999782193423,2.288083752490302,2.89356745420163,3.825117920445943,1.1095674759822878,0.0004,2257.282603090889,0.0,0.0,0.0,1670.4535071049972
16,450,0.25,1.7721983656352218,0.7528949190938804,0.0075289491909388,0.6879472251091745,1.221461230350729,1.6872462948531082,2.2273122093924504,3.1527627320533225,1.0058509790417214,0.0179,2257.282603090889,210.09816031606408,126.05889618963842,84.03926412642564,1246.8523126222308
16,450,0.5,1.187117720860196,0.6019796473679632,0.0060197964736796,0.3843400967307814,0.7421591125340978,1.091305575212913,1.5274881805257017,2.3083223804683373,0.7853290679916036,0.1013,2257.282603090889,417.3320530087881,250.39923180527288,166.93282120351526,835.2115114827014
16,450,0.75,0.6027729323973028,0.4973957437903889,0.0049739574379038,0.0589453338028516,0.2255306808338313,0.4763682187829964,0.8463187856330827,1.5893620200388587,0.6207881047992514,0.5213,2257.282603090889,622.1355861773402,373.2813517064041,248.8542344709361,424.0884312497773
24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,75,0.0,0.6567257119042469,0.2142673969937078,0.002142673969937,0.330647316003852,0.505150704716141,0.6405776185288039,0.7895934853885089,1.0366129003279256,0.2844427806723679,0.2408,376.2137671818149,0.0,0.0,0.0,308.0317224544212
24,75,0.25,0.4921551456868539,0.2047131518757212,0.0020471315187572,0.1917757076342158,0.3455596441050526,0.4730993485201221,0.6154482614793652,0.8670121277624171,0.2698886173743126,0.5543,376.2137671818149,38.834951096089135,23.300970657653483,15.533980438435655,230.84126979153808
24,75,0.5,0.3321804278800138,0.1670261517412513,0.0016702615174125,0.1042290878604786,0.2090943076520663,0.3067681326429433,0.4315958952862829,0.6428110256747905,0.2225015876342166,0.846,376.2137671818149,76.49657538860878,45.89794523316527,30.59863015544352,155.80646152688814
24,75,0.75,0.1645916756254388,0.1355329515168709,0.0013553295151687,0.0159174037020817,0.0612934826817663,0.1302644423696637,0.231932735634925,0.4319530614971751,0.1706392529531587,0.9723,376.2137671818149,115.52220838839774,69.31332503303865,46.20888335535911,77.2003538548152
24,150,0.0,1.3131669662284844,0.4308651550107812,0.0043086515501078,0.6642279139010603,1.0080426336783723,1.2801927017379335,1.584490517515162,2.084929417371701,0.5764478838367897,0.0174,752.4275343636299,0.0,0.0,0.0,615.9300224514186
24,150,0.25,0.9845393740450736,0.4123621760461745,0.0041236217604617,0.3804344405566403,0.6873502207146098,0.9377242682025788,1.2411880109519473,1.7285352821906266,0.5538377902373375,0.1077,752.4275343636299,77.00813457667988,46.20488074600792,30.803253830671952,461.7899889010581
24,150,0.5,0.6571001210644135,0.3313902207284853,0.0033139022072848,0.2093797502770376,0.4117674898345608,0.6038449135527004,0.847596543215461,1.28499481236721,0.4358290533809001,0.3622,752.4275343636299,154.89397905989117,92.9363874359347,61.95759162395648,308.20733595092094
24,150,0.75,0.3268604254018155,0.2670417158920186,0.0026704171589201,0.0326672993919807,0.1240768641924608,0.2587304667785031,0.4579806655566047,0.85289055388713,0.3339038013641438,0.7869,752.4275343636299,232.35110320604423,139.41066192362658,92.94044128241774,153.3111586978432
24,225,0.0,1.9209191456525525,0.6343791634687078,0.006343791634687,0.9811476211783514,1.4684036012086308,1.86765189158252,2.309589408562583,3.058995725666496,0.8411858073539524,0.0018,1128.6413015454443,0.0,0.0,0.0,900.9911176087828
24,225,0.25,1.4450998705067553,0.605700041952758,0.0060570004195275,0.5678585404421025,1.006395792491797,1.3830430239335905,1.811018425589305,2.538938963220294,0.8046226330975079,0.0332,1128.6413015454443,112.21334127445904,67.32800476467544,44.88533650978363,677.8120517622726
24,225,0.5,0.958396672191978,0.4816124826880145,0.0048161248268801,0.3101929857111821,0.6059579280533837,0.883569392736804,1.2294548461447017,1.8729715575337915,0.623496918091318,0.1649,1128.6413015454443,227.02593375722404,136.21556025433443,90.81037350288962,449.5279724527125
24,225,0.75,0.4787415999599702,0.3934750710556092,0.003934750710556,0.0486240849943555,0.1789378415350198,0.3732767358896945,0.6767216575891334,1.2567246503796414,0.4977838160541136,0.6226,1128.6413015454443,339.38631387382304,203.6317883242938,135.7545255495292,224.549757947891
24,300,0.0,2.500829377631345,0.8357457443399212,0.0083574574433992,1.2648458548649524,1.9031512055340931,2.4139893565324035,3.0173156827067893,3.994524995245933,1.114164477172696,0.0006,1504.8550687272598,0.0,0.0,0.0,1172.9931793331689
24,300,0.25,1.87694876729834,0.7789438999742028,0.007789438999742,0.734042812596269,1.3130034962358104,1.807529601340926,2.3645340070565264,3.268361625817427,1.051530510820716,0.0156,1504.8550687272598,146.16313196410547,87.69787917846327,58.465252785642186,880.367178061559
24,300,0.5,1.263280944153145,0.6350296964207675,0.0063502969642076,0.404336466112413,0.796069863004751,1.1756713518543818,1.62008751059648,2.4463313795941657,0.824017647591729,0.0874,1504.8550687272598,291.6541267602348,174.9924760561409,116.66165070409392,592.5313995138315
24,300,0.75,0.6301966385657443,0.5221429568158391,0.0052214295681583,0.0638101855954017,0.2355350233885362,0.4880872411674712,0.8838247339298284,1.670399679014622,0.6482897105412921,0.5095,1504.8550687272598,439.7820373893061,263.8692224335836,175.91281495572244,295.58848168060763
24,375,0.0,3.045126020032914,1.0221505714469354,0.0102215057144693,1.5252903505739972,2.324282881805001,2.957606252312109,3.684809307305791,4.849632546852451,1.3605264255007898,0.0004,1881.0688359090743,0.0,0.0,0.0,1428.2909836462711
24,375,0.25,2.276890251578331,0.9625214884148252,0.0096252148841482,0.8855780507984793,1.575597479532325,2.17013505489089,2.865419340643032,4.014477234477427,1.2898218611107066,0.0074,1881.0688359090743,179.7418176457907,107.8450905874744,71.89672705831627,1067.9563984173865
24,375,0.5,1.526584700111011,0.7658315109127718,0.0076583151091277,0.4915061403484638,0.9585937551634168,1.4226369376552714,1.962350883722489,2.9528414225656925,1.0037571285590725,0.0522,1881.0688359090743,354.44900057527366,212.6694003451642,141.77960023010945,716.0318320479023
24,375,0.75,0.7635961399136905,0.6318858254883899,0.0063188582548838,0.0710784402953449,0.2790661676837904,0.6079576718917641,1.0800193611858064,1.989308328013234,0.800953193502016,0.4253,1881.0688359090743,534.5434841942075,320.7260905165245,213.81739367768307,358.1584061253505
24,450,0.0,3.560347406493848,1.2187681435919964,0.0121876814359199,1.7976571088919029,2.670671178679881,3.442631089817879,4.308922692687851,5.770285209830801,1.63825151400797,0.0,2257.282603090889,0.0,0.0,0.0,1669.9512814542186
24,450,0.25,2.6795603177580505,1.1355037852998555,0.0113550378529985,1.059927290885811,1.8589877381871445,2.551411840798528,3.3586800904830736,4.746524356404365,1.4996923522959291,0.0034,2257.282603090889,209.70231584514943,125.82138950708968,83.8809263380598,1256.8254373750988
24,450,0.5,1.78140462507341,0.9083842245194016,0.009083842245194,0.5581115679730415,1.1209882322076583,1.6411531523870084,2.296099754298384,3.48106085576973,1.1751115220907256,0.0388,2257.282603090889,419.0290427329297,251.4174256397578,167.6116170931719,835.5529943521407
24,450,0.75,0.8743132925502981,0.7185613718224634,0.0071856137182246,0.0895481657503631,0.3296019084130582,0.6894668662566135,1.2302808604260531,2.288132279678326,0.9006789520129949,0.3802,2257.282603090889,628.1115782788052,376.8669469672831,251.24463131152208,410.0893639266128
